address,winrate,pnl,pnl_7d,pnl_30d,realized_profit,realized_profit_7d,realized_profit_30d,unrealized_profit,unrealized_pnl,eth_balance,sol_balance,trx_balance,balance,total_value,all_pnl,total_profit,total_profit_pnl,total_value,buy_30d,sell_30d,buy_7d,sell_7d,buy,sell,history_bought_cost,token_avg_cost,token_sold_avg_profit,token_num,profit_num,pnl_lt_minus_dot5_num,pnl_minus_dot5_0x_num,pnl_lt_2x_num,pnl_2x_5x_num,pnl_gt_5x_num,last_active_timestamp,tags,tag_rank,followers_count,is_contract,updated_at,refresh_requested_at,avg_holding_peroid,name,avatar,ens,twitter_bind,twitter_fans_num,twitter_username,twitter_name
Fxj1j5ohVoRos1yQnvx6bsvYCt493VGpyLbMiq4eLff3,0,0,0,2.622752153472311,10132.55976352672,0,10132.55976352672,-18996.74120946338,-0.008924823501208847,13.52437537500000000000,13.52437537500000000000,13.52437537500000000000,13.52437537500000000000,4213.042242133453,0.6884663484826226,1436308.6204276965,0.672221758833966,4213.042242133453,1,5,0,1,0,1,0,,0,1,0,0,0,1,0,0,1736444645,['bullx'],{'bullx': 1},0,False,1736838255,,0,,,,False,0,,
