address,winrate,pnl,pnl_7d,pnl_30d,realized_profit,realized_profit_7d,realized_profit_30d,unrealized_profit,unrealized_pnl,eth_balance,sol_balance,trx_balance,balance,total_value,all_pnl,total_profit,total_profit_pnl,total_value,buy_30d,sell_30d,buy_7d,sell_7d,buy,sell,history_bought_cost,token_avg_cost,token_sold_avg_profit,token_num,profit_num,pnl_lt_minus_dot5_num,pnl_minus_dot5_0x_num,pnl_lt_2x_num,pnl_2x_5x_num,pnl_gt_5x_num,last_active_timestamp,tags,tag_rank,followers_count,is_contract,updated_at,refresh_requested_at,avg_holding_peroid,name,avatar,ens,twitter_bind,twitter_fans_num,twitter_username,twitter_name
9JHAEAayWm5sJGj73D41ABZS9wfYPmLKa5bdbdExvok6,,0,0,-0.004605082270657567,-684.0871669853864,0,-684.0871669853864,-44000.12091748453,-0.04158824438806278,0.62117139400000000000,0.62117139400000000000,0.62117139400000000000,0.62117139400000000000,21227.859561106907,0.09410338487490313,50338.40500346526,0.047579065235761844,21227.859561106907,41,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734950962,[],{},0,False,1736884848,,0,,,,False,0,,
