address,winrate,pnl,pnl_7d,pnl_30d,realized_profit,realized_profit_7d,realized_profit_30d,unrealized_profit,unrealized_pnl,eth_balance,sol_balance,trx_balance,balance,total_value,all_pnl,total_profit,total_profit_pnl,total_value,buy_30d,sell_30d,buy_7d,sell_7d,buy,sell,history_bought_cost,token_avg_cost,token_sold_avg_profit,token_num,profit_num,pnl_lt_minus_dot5_num,pnl_minus_dot5_0x_num,pnl_lt_2x_num,pnl_2x_5x_num,pnl_gt_5x_num,last_active_timestamp,tags,tag_rank,followers_count,is_contract,updated_at,refresh_requested_at,avg_holding_peroid,name,avatar,ens,twitter_bind,twitter_fans_num,twitter_username,twitter_name
ApU7gZid35749HUPJBvebdYbwn9pv3iKJVEAKjmZuZct,,0.5236017278993451,0.5236017278993451,0.5236017278993451,102555.43411245957,102555.43411245957,102555.43411245957,0,0,0.54154865500000000000,0.54154865500000000000,0.54154865500000000000,0.54154865500000000000,763195.1354232404,0.13777010746907192,102138.16316954965,0.13777010746907192,763195.1354232404,89,84,89,84,89,84,,,,,,,,,,,1736346513,[],{},0,False,1736346513,,,,,,False,0,,
