address,winrate,pnl,pnl_7d,pnl_30d,realized_profit,realized_profit_7d,realized_profit_30d,unrealized_profit,unrealized_pnl,eth_balance,sol_balance,trx_balance,balance,total_value,all_pnl,total_profit,total_profit_pnl,total_value,buy_30d,sell_30d,buy_7d,sell_7d,buy,sell,history_bought_cost,token_avg_cost,token_sold_avg_profit,token_num,profit_num,pnl_lt_minus_dot5_num,pnl_minus_dot5_0x_num,pnl_lt_2x_num,pnl_2x_5x_num,pnl_gt_5x_num,last_active_timestamp,tags,tag_rank,followers_count,is_contract,updated_at,refresh_requested_at,avg_holding_peroid,name,avatar,ens,twitter_bind,twitter_fans_num,twitter_username,twitter_name
HMMCa4urRGSub1Emotaz5dJbG2YdAD5eEYSAocnpmVmf,,0,0,0.03727291603107566,149160.78827396836,0,149160.78827396836,-8389.94501121216,-0.00112937186789243,0.20021297400000000000,0.20021297400000000000,0.20021297400000000000,0.20021297400000000000,5516.574394435931,0.2956552698167898,1915590.834878371,0.29396626247010477,5516.574394435931,86,131,0,0,0,0,0,,0,0,0,0,0,0,0,0,1736222753,['bullx'],{'bullx': None},0,False,1736865871,,0,,,,False,0,,
