address,winrate,pnl,pnl_7d,pnl_30d,realized_profit,realized_profit_7d,realized_profit_30d,unrealized_profit,unrealized_pnl,eth_balance,sol_balance,trx_balance,balance,total_value,all_pnl,total_profit,total_profit_pnl,total_value,buy_30d,sell_30d,buy_7d,sell_7d,buy,sell,history_bought_cost,token_avg_cost,token_sold_avg_profit,token_num,profit_num,pnl_lt_minus_dot5_num,pnl_minus_dot5_0x_num,pnl_lt_2x_num,pnl_2x_5x_num,pnl_gt_5x_num,last_active_timestamp,tags,tag_rank,followers_count,is_contract,updated_at,refresh_requested_at,avg_holding_peroid,name,avatar,ens,twitter_bind,twitter_fans_num,twitter_username,twitter_name
CqNYnoJvF9eGBSUfGGy3AFGizRoJFawUMPf5CLG5Q7pz,0.3055555555555556,0.6860923622320144,0.6860923622320144,0.5122425620739403,286033.8710046202,83577.31166236421,286033.8710046202,134189.47737809346,0.050691730826877036,475.97917018300000000000,475.97917018300000000000,475.97917018300000000000,475.97917018300000000000,162237.15048641438,0.3458591394326339,1039329.2562626479,0.3929226916798072,162237.15048641438,309,569,70,164,70,164,127624.67676538131,3545.129910149481,2321.591990621228,36,11,7,18,9,1,1,1736921542,['photon'],{'photon': 1},0,False,1736921542,,31972.583333333332,,,,False,0,,
