address,winrate,pnl,pnl_7d,pnl_30d,realized_profit,realized_profit_7d,realized_profit_30d,unrealized_profit,unrealized_pnl,eth_balance,sol_balance,trx_balance,balance,total_value,all_pnl,total_profit,total_profit_pnl,total_value,buy_30d,sell_30d,buy_7d,sell_7d,buy,sell,history_bought_cost,token_avg_cost,token_sold_avg_profit,token_num,profit_num,pnl_lt_minus_dot5_num,pnl_minus_dot5_0x_num,pnl_lt_2x_num,pnl_2x_5x_num,pnl_gt_5x_num,last_active_timestamp,tags,tag_rank,followers_count,is_contract,updated_at,refresh_requested_at,avg_holding_peroid,name,avatar,ens,twitter_bind,twitter_fans_num,twitter_username,twitter_name
BA8wvYSL3SYfkDWWR51t4GTJrzmUGgAiqJS4BwnX47Zn,0.5859375,0.18909596549004618,0.18909596549004618,0.3147105197221058,534342.8356800838,169681.46710454044,534342.8356800838,-6293.669379732121,-0.00248144291456264,194.97245683500000000000,194.97245683500000000000,194.97245683500000000000,194.97245683500000000000,189461.99335489748,0.32124188078473154,702095.5469506726,0.2924284429711476,189461.99335489748,4968,3784,2248,1846,2248,1846,296022.71259554,2192.760834041037,1256.8997563299292,135,75,25,33,75,2,0,1736927598,['bullx'],{'bullx': 1},0,False,1736927598,,104898.21481481481,,,,False,0,,
