address,winrate,pnl,pnl_7d,pnl_30d,realized_profit,realized_profit_7d,realized_profit_30d,unrealized_profit,unrealized_pnl,eth_balance,sol_balance,trx_balance,balance,total_value,all_pnl,total_profit,total_profit_pnl,total_value,buy_30d,sell_30d,buy_7d,sell_7d,buy,sell,history_bought_cost,token_avg_cost,token_sold_avg_profit,token_num,profit_num,pnl_lt_minus_dot5_num,pnl_minus_dot5_0x_num,pnl_lt_2x_num,pnl_2x_5x_num,pnl_gt_5x_num,last_active_timestamp,tags,tag_rank,followers_count,is_contract,updated_at,refresh_requested_at,avg_holding_peroid,name,avatar,ens,twitter_bind,twitter_fans_num,twitter_username,twitter_name
GVjYGNde2aRzd5wGPbRvCpSPpZVYPZQiu1GuYmEYxqkX,,0,0,-0.05536460088298708,-82305.43822581344,0,-82305.43822581344,-13879.87729980539,-0.001876516922115206,0,0,0,0,183.91586036327865,0.37313801602096824,2034428.6091260077,0.36966302549056335,183.91586036327865,267,181,0,0,0,0,0,,0,0,0,0,0,0,0,0,1736093899,[],{},0,False,1736846918,,0,,,,False,0,,
