address,winrate,pnl,pnl_7d,pnl_30d,realized_profit,realized_profit_7d,realized_profit_30d,unrealized_profit,unrealized_pnl,eth_balance,sol_balance,trx_balance,balance,total_value,all_pnl,total_profit,total_profit_pnl,total_value,buy_30d,sell_30d,buy_7d,sell_7d,buy,sell,history_bought_cost,token_avg_cost,token_sold_avg_profit,token_num,profit_num,pnl_lt_minus_dot5_num,pnl_minus_dot5_0x_num,pnl_lt_2x_num,pnl_2x_5x_num,pnl_gt_5x_num,last_active_timestamp,tags,tag_rank,followers_count,is_contract,updated_at,refresh_requested_at,avg_holding_peroid,name,avatar,ens,twitter_bind,twitter_fans_num,twitter_username,twitter_name
J8ZWHVX5CjZWcHb1fqNVSiwjRy21WFj8mxvFDddjbHxv,0.782608695652174,0.15600725195562049,0.15600725195562049,-0.08342553871919552,-23572.040039599055,2688.11630693196,-23572.040039599055,634616.4727271083,0.7812271206318746,4.14188555200000000000,4.14188555200000000000,4.14188555200000000000,4.14188555200000000000,726212.0921962338,0.09885601965340686,704025.2930560177,0.8879394755719807,726212.0921962338,230,212,38,32,38,32,34661.148701388076,1386.445948055523,107.5246522772784,25,18,2,4,19,0,0,1736912997,[],{},0,False,1736917448,,123130.12,,,,False,0,,
